name,email,sector,city,phone,website,address,formations,description,url
"Ecole supérieure des métiers de l’image, du son et de la création 2D-3D",webmaster@emc.fr,"École de photo, audiovisuel, cinéma",Malakoff,33146553919,https://www.emc.fr/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-ecole_superieure_des_metiers_de_l_image_du_son_et_de_la_creation_2d_3d-1736
ESIS Paris - Ecole Supérieure de l'Image et du Son,contact@esis-paris.fr,"École de photo, audiovisuel, cinéma",Paris,33142381095,https://www.esis-paris.fr/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_term=texte-home?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-esis_paris_ecole_superieure_de_l_image_et_du_son-9843
EFET - Ecole privée de Photographie,abaulac@reseau-ges.fr,"École de photo, audiovisuel, cinéma",Paris,33143468696,https://www.efet.fr/ecole-de-photographie.html?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_content=texte-home?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-efet_ecole_privee_de_photographie-9925
ISA - l’institut supérieur d’audiovisuel - Paris,abaulac@reseau-ges.fr,"École de photo, audiovisuel, cinéma",Paris,33142381095,https://isa-paris.com/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_content=texte-home?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_paris-12363
ISA - l’institut supérieur d’audiovisuel - Lille,admissions-lillenium@eductive.fr,"École de photo, audiovisuel, cinéma",Lille,33320400012,https://isa-paris.com/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_lille-12784
ISA - l’institut supérieur d’audiovisuel - Lyon,a.marcel@sciences-u.fr,"École de photo, audiovisuel, cinéma",Lyon 8e,33426290132,https://isa-paris.com/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_lyon-12785
SUPDEPROD - Paris,contact@supdeprod.com,"École de photo, audiovisuel, cinéma",Paris 16e,33153922300,https://supdeprod.com/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-supdeprod_paris-22891
ESIS Lille - Ecole Supérieure de l'Image et du Son,admissions.esis-lillenium@eductive.fr,"École de photo, audiovisuel, cinéma",Lille,33142381095,https://www.esis-paris.fr/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_term=texte-home?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-esis_lille_ecole_superieure_de_l_image_et_du_son-22961
ESIS Lyon - Ecole Supérieure de l'Image et du Son,admissions.esis-lyon@eductive.fr,"École de photo, audiovisuel, cinéma",Lyon 3e,33142381095,https://www.esis-paris.fr/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_term=texte-home?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-esis_lyon_ecole_superieure_de_l_image_et_du_son-22963
ISA - l’institut supérieur d’audiovisuel - Toulouse,admissions.toulouse@eductive.fr,"École de photo, audiovisuel, cinéma",Toulouse,Non trouvé,https://isa-paris.com/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_toulouse-22964
