name,email,sector,city,phone,website,address,formations,description,url
ECS Paris - Ecole de communication,info@ecs-paris.com,École de communication,Paris,33146472990,Non trouvé,,,,https://diplomeo.com/etablissement-ecs_paris_ecole_de_communication-1557
ESUPCOM - ECOLE SUPERIEURE DE COMMUNICATION - LILLE,lille@esupcom.com,École de communication,Lille,33320400012,https://www.esupcom.com/nos-ecoles/lille/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-esupcom_ecole_superieure_de_communication_lille-1600
ESUPCOM - ECOLE SUPERIEURE DE COMMUNICATION - AIX-EN-PROVENCE,aix@esupcom.com,École de communication,Vitrolles,33442646200,https://www.esupcom.com/nos-ecoles/aix-en-provence/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-esupcom_ecole_superieure_de_communication_aix_en_provence-1601
ESP - Ecole supérieure de publicité - Paris,plandi@espub.org,École de communication,Paris,33764363995,https://espub.org?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-esp_ecole_superieure_de_publicite_paris-1918
Narratiiv,admissions@narratiiv.schools,École de communication,Paris,33153825713,https://www.narratiiv.school/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-narratiiv-2810
ISCOM - Institut supérieur de communication et de publicité - Montpellier,montpellier@iscom.fr,École de communication,Montpellier,33467105774,Non trouvé,,,,https://diplomeo.com/etablissement-iscom_institut_superieur_de_communication_et_de_publicite_montpellier-4005
ISCOM - Institut supérieur de communication et de publicité - Lyon,jean.gouix@iscom.fr,École de communication,Lyon 7e,33472913604,Non trouvé,,,,https://diplomeo.com/etablissement-iscom_institut_superieur_de_communication_et_de_publicite_lyon-4320
ISCOM - Institut supérieur de communication et de publicité - Lille,oceane.gautier@iscom.fr,École de communication,Lille,33328361610,Non trouvé,,,,https://diplomeo.com/etablissement-iscom_institut_superieur_de_communication_et_de_publicite_lille-4321
ISCOM - Institut supérieur de communication et de publicité - Paris,infos@iscom.fr,École de communication,Paris,33155070777,Non trouvé,,,,https://diplomeo.com/etablissement-iscom_institut_superieur_de_communication_et_de_publicite_paris-4335
SUP'DE COM - Lyon,lyon@ecoles-supdecom.com,École de communication,Lyon,33786795077,https://www.ecoles-supdecom.com/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-sup_de_com_lyon-4591
Audencia SciencesCom - MediaCampus,sciencescom@audencia.com,École de communication,Nantes,33240449000,https://www.audencia.com/?utm_source=diplomeos,,,,https://diplomeo.com/etablissement-audencia_sciencescom_mediacampus-4890
Cesacom Paris,elhem.aissaoui@cesacom.fr,École de communication,Paris,33183647522,Non trouvé,,,,https://diplomeo.com/etablissement-cesacom_paris-7274
Cesacom Lille,infolille@cesacom.fr,École de communication,Lille,33320788118,Non trouvé,,,,https://diplomeo.com/etablissement-cesacom_lille-7593
SUP'DE COM - Bordeaux,bordeaux@ecoles-supdecom.com,École de communication,Bordeaux,33535542836,Non trouvé,,,,https://diplomeo.com/etablissement-sup_de_com_bordeaux-7800
SUP'DE COM - Grenoble,grenoble@ecoles-supdecom.com,École de communication,Saint-Martin-d'Hères,33458005441,Non trouvé,,,,https://diplomeo.com/etablissement-sup_de_com_grenoble-7801
