id,name,is_company,company_type,customer_rank,supplier_rank,type,email,phone,mobile,website,street,city,zip,country_id,function,title,parent_id,user_id,team_id,industry_id,comment,tag_ids,vat,ref,lang,date
school_ecole_superieure_des_metiers_de_l_image_du_son_et_de_la_creation_2d_3d_webmaster_at_emc_fr,"Ecole supérieure des métiers de l’image, du son et de la création 2D-3D",true,company,1,0,contact,webmaster@emc.fr,33146553919,,https://www.emc.fr/?utm_source=diplomeos,,Malakoff,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_superieure_des_metiers_de_l_image_du_son_et_de_la_creation_2d_3d-1736,fr_FR,2025-03-20
school_esis_paris_ecole_superieure_de_l_image_et_du_son_contact_at_esis-paris_fr,ESIS Paris - Ecole Supérieure de l'Image et du Son,true,company,1,0,contact,contact@esis-paris.fr,33142381095,,https://www.esis-paris.fr/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_term=texte-home?utm_source=diplomeos,,Paris,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-esis_paris_ecole_superieure_de_l_image_et_du_son-9843,fr_FR,2025-03-20
school_efet_ecole_privee_de_photographie_abaulac_at_reseau-ges_fr,EFET - Ecole privée de Photographie,true,company,1,0,contact,abaulac@reseau-ges.fr,33143468696,,https://www.efet.fr/ecole-de-photographie.html?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_content=texte-home?utm_source=diplomeos,,Paris,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-efet_ecole_privee_de_photographie-9925,fr_FR,2025-03-20
school_isa_l_institut_superieur_d_audiovisuel_paris_abaulac_at_reseau-ges_fr,ISA - l’institut supérieur d’audiovisuel - Paris,true,company,1,0,contact,abaulac@reseau-ges.fr,33142381095,,https://isa-paris.com/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_content=texte-home?utm_source=diplomeos,,Paris,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_paris-12363,fr_FR,2025-03-20
school_isa_l_institut_superieur_d_audiovisuel_lille_admissions-lillenium_at_eductive_fr,ISA - l’institut supérieur d’audiovisuel - Lille,true,company,1,0,contact,admissions-lillenium@eductive.fr,33320400012,,https://isa-paris.com/?utm_source=diplomeos,,Lille,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_lille-12784,fr_FR,2025-03-20
school_isa_l_institut_superieur_d_audiovisuel_lyon_a_marcel_at_sciences-u_fr,ISA - l’institut supérieur d’audiovisuel - Lyon,true,company,1,0,contact,a.marcel@sciences-u.fr,33426290132,,https://isa-paris.com/?utm_source=diplomeos,,Lyon 8e,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_lyon-12785,fr_FR,2025-03-20
school_supdeprod_paris_contact_at_supdeprod_com,SUPDEPROD - Paris,true,company,1,0,contact,contact@supdeprod.com,33153922300,,https://supdeprod.com/?utm_source=diplomeos,,Paris 16e,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-supdeprod_paris-22891,fr_FR,2025-03-20
school_esis_lille_ecole_superieure_de_l_image_et_du_son_admissions_esis-lillenium_at_eductive_fr,ESIS Lille - Ecole Supérieure de l'Image et du Son,true,company,1,0,contact,admissions.esis-lillenium@eductive.fr,33142381095,,https://www.esis-paris.fr/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_term=texte-home?utm_source=diplomeos,,Lille,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-esis_lille_ecole_superieure_de_l_image_et_du_son-22961,fr_FR,2025-03-20
school_esis_lyon_ecole_superieure_de_l_image_et_du_son_admissions_esis-lyon_at_eductive_fr,ESIS Lyon - Ecole Supérieure de l'Image et du Son,true,company,1,0,contact,admissions.esis-lyon@eductive.fr,33142381095,,https://www.esis-paris.fr/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_term=texte-home?utm_source=diplomeos,,Lyon 3e,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-esis_lyon_ecole_superieure_de_l_image_et_du_son-22963,fr_FR,2025-03-20
school_isa_l_institut_superieur_d_audiovisuel_toulouse_admissions_toulouse_at_eductive_fr,ISA - l’institut supérieur d’audiovisuel - Toulouse,true,company,1,0,contact,admissions.toulouse@eductive.fr,Non trouvé,,https://isa-paris.com/?utm_source=diplomeos,,Toulouse,,France,,,,,,"École de photo, audiovisuel, cinéma",,"École,Diplomeo",,https://diplomeo.com/etablissement-isa_l_institut_superieur_d_audiovisuel_toulouse-22964,fr_FR,2025-03-20
