id,name,is_company,company_type,customer_rank,supplier_rank,type,email,phone,mobile,website,street,city,zip,country_id,function,title,parent_id,user_id,team_id,industry_id,comment,tag_ids,vat,ref,lang,date
school_dsti_school_of_engineering_paris_contact_at_dsti_institutes,DSTI School of Engineering - Paris,true,company,1,0,contact,contact@dsti.institutes,33489412944,,https://dsti.school?utm_source=diplomeos,,Paris,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-dsti_school_of_engineering_paris-11920,fr_FR,2025-03-20
school_dsti_school_of_engineering_nice_sophia_antipolis_contact_at_dsti_institutes,DSTI School of Engineering - Nice - Sophia-Antipolis,true,company,1,0,contact,contact@dsti.institutes,33489412944,,https://dsti.school?utm_source=diplomeos,,Nice,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-dsti_school_of_engineering_nice_sophia_antipolis-11922,fr_FR,2025-03-20
school_european_school_of_cybersecurity_contact_at_esc-cybersecurity_com,European School of Cybersecurity,true,company,1,0,contact,contact@esc-cybersecurity.com,0469960065,,https://www.esc-cybersecurity.com/?utm_source=diplomeos,,Lyon,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-european_school_of_cybersecurity-12253,fr_FR,2025-03-20
school_sup_de_vinci_paris_contact_at_supdevinci_fr,SUP DE VINCI - Paris,true,company,1,0,contact,contact@supdevinci.fr,33141167280,,https://www.supdevinci.fr/?utm_source=diplomeos,,Puteaux,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-sup_de_vinci_paris-546,fr_FR,2025-03-20
school_epsi_lyon_lyon_at_epsi_fr,EPSI Lyon,true,company,1,0,contact,lyon@epsi.fr,33472853850,,Non trouvé,,Lyon,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-epsi_lyon-2037,fr_FR,2025-03-20
school_epsi_arras_arras_at_epsi_fr,EPSI Arras,true,company,1,0,contact,arras@epsi.fr,33321713334,,Non trouvé,,Arras,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-epsi_arras-2041,fr_FR,2025-03-20
school_h3_hitema_admission_at_h3hitema_fr,H3 HITEMA,true,company,1,0,contact,admission@h3hitema.fr,33141330470,,https://www.h3hitema.fr/?utm_source=diplomeos,,Paris 15e,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-h3_hitema-7609,fr_FR,2025-03-20
school_epsi_lille_celia_wauters_at_campus-cd_com,EPSI Lille,true,company,1,0,contact,celia.wauters@campus-cd.com,33320343536,,https://www.epsi.fr/?utm_source=diplomeo&utm_medium=Annuaire&utm_campaign=diplomeo_2024&utm_content=ANNUAIRE_diplomeo?utm_source=diplomeos,,Lille,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-epsi_lille-7784,fr_FR,2025-03-20
school_epsi_grenoble_info_at_grenoble_epsi_fr,EPSI Grenoble,true,company,1,0,contact,info@grenoble.epsi.fr,33686833145,,Non trouvé,,Saint-Martin-d'Hères,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-epsi_grenoble-7785,fr_FR,2025-03-20
school_3w_academy_paris_paris_at_3wacademy_fr,3W Academy Paris,true,company,1,0,contact,paris@3wacademy.fr,0176401159,,https://3wacademy.fr/?utm_source=diplomeos,,Paris 14e,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-3w_academy_paris-8083,fr_FR,2025-03-20
school_imie_ecole_de_la_filiere_numerique_paris_contact_at_imie-paris_fr,IMIE - École de la Filière Numérique - Paris,true,company,1,0,contact,contact@imie-paris.fr,0184782217,,https://www.imie-paris.fr?utm_source=diplomeos,,Levallois-Perret,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-imie_ecole_de_la_filiere_numerique_paris-9872,fr_FR,2025-03-20
school_estiam_lyon_lyon_at_estiam_com,Éstiam - Lyon,true,company,1,0,contact,lyon@estiam.com,33428292575,,https://info.estiam-lyon.education/rentree-diplomeo-site/?utm_source=diplomeos,,Lyon 7e,,France,,,,,,École d'ingénierie informatique,,"École,Diplomeo",,https://diplomeo.com/etablissement-estiam_lyon-11447,fr_FR,2025-03-20
