id,name,is_company,company_type,customer_rank,supplier_rank,type,email,phone,mobile,website,street,city,zip,country_id,function,title,parent_id,user_id,team_id,industry_id,comment,tag_ids,vat,ref,lang,date
school_ieft_institut_europeen_de_formation_au_tourisme_lyon_infolyon_at_ieftourisme_com,IEFT - Institut européen de formation au tourisme - Lyon,true,company,1,0,contact,infolyon@ieftourisme.com,33472851740,,Non trouvé,,Lyon,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ieft_institut_europeen_de_formation_au_tourisme_lyon-1025,fr_FR,2025-03-20
school_ecole_superieure_de_logistique_industrielle_redon_contact_at_gip-cei_com,Ecole Supérieure de Logistique Industrielle Redon,true,company,1,0,contact,contact@gip-cei.com,33299716020,,https://gip-cei.com/esli-redon/?utm_source=diplomeos,,Redon,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_superieure_de_logistique_industrielle_redon-1930,fr_FR,2025-03-20
school_ecole_pratique_contact_at_ecolepratique_com,Ecole Pratique,true,company,1,0,contact,contact@ecolepratique.com,33491142680,,https://www.ecolepratique.com/?utm_source=diplomeos,,Marseille 9e,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_pratique-2930,fr_FR,2025-03-20
school_ispn_institut_superieur_professionnel_de_caen_contact_at_ispn_fr,ISPN - Institut Supérieur Professionnel de Caen,true,company,1,0,contact,contact@ispn.fr,33231930912,,Non trouvé,,Caen,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ispn_institut_superieur_professionnel_de_caen-7167,fr_FR,2025-03-20
school_aftec_laval_laval_at_aftec_fr,AFTEC - Laval,true,company,1,0,contact,laval@aftec.fr,33243597010,,https://www.aftec.fr/?utm_source=diplomeos,,Changé,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-aftec_laval-9994,fr_FR,2025-03-20
school_studio_mercier_contact_at_cime-art_com,Studio MERCIER,true,company,1,0,contact,contact@cime-art.com,33609714403,,Non trouvé,,Béziers,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-studio_mercier-11117,fr_FR,2025-03-20
school_mydigitalschool_montpellier_montpellier_at_mydigitalschool_com,MyDigitalSchool - Montpellier,true,company,1,0,contact,montpellier@mydigitalschool.com,0467105853,,https://www.mydigitalschool.com/?utm_source=diplomeos,,Montpellier,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-mydigitalschool_montpellier-11656,fr_FR,2025-03-20
school_esg_luxe_ecole_de_marketing_et_de_management_du_luxe_a_paris_admissions_at_esg-luxe_com,ESG Luxe - École de Marketing et de Management du Luxe à Paris,true,company,1,0,contact,admissions@esg-luxe.com,0183622470,,https://www.esg-luxe.com/?utm_source=diplomeos,,Paris 1er,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-esg_luxe_ecole_de_marketing_et_de_management_du_luxe_a_paris-11782,fr_FR,2025-03-20
school_ieft_institut_europeen_de_formation_au_tourisme_bordeaux_contact_bordeaux_at_ecoles-ieft_fr,IEFT - Institut européen de formation au tourisme - Bordeaux,true,company,1,0,contact,contact.bordeaux@ecoles-ieft.fr,33535544971,,Non trouvé,,Bordeaux,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ieft_institut_europeen_de_formation_au_tourisme_bordeaux-12106,fr_FR,2025-03-20
school_ieft_institut_europeen_de_formation_au_tourisme_nantes_infonantes_at_ieftourisme_com,IEFT - Institut européen de formation au tourisme - Nantes,true,company,1,0,contact,infonantes@ieftourisme.com,33285523130,,Non trouvé,,Nantes,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ieft_institut_europeen_de_formation_au_tourisme_nantes-12107,fr_FR,2025-03-20
school_ecole_superieure_de_logistique_industrielle_paris_contact_at_gip-cei_com,Ecole Supérieure de Logistique Industrielle Paris,true,company,1,0,contact,contact@gip-cei.com,33187665837,,https://gip-cei.com/esli-paris/?utm_source=diplomeos,,Cachan,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_superieure_de_logistique_industrielle_paris-12390,fr_FR,2025-03-20
school_ecole_superieure_des_technologies_industrielles_redon_contact_at_gip-cei_com,Ecole Supérieure des Technologies Industrielles Redon,true,company,1,0,contact,contact@gip-cei.com,33299716020,,https://gip-cei.com/esti/?utm_source=diplomeos,,Redon,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_superieure_des_technologies_industrielles_redon-12392,fr_FR,2025-03-20
school_ieft_institut_europeen_de_formation_au_tourisme_montpellier_noemie_lefebvre_at_ecoles-ieft_fr,IEFT - Institut européen de formation au tourisme - Montpellier,true,company,1,0,contact,noemie.lefebvre@ecoles-ieft.fr,33611861343,,Non trouvé,,Montpellier,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-ieft_institut_europeen_de_formation_au_tourisme_montpellier-12433,fr_FR,2025-03-20
school_paris_school_of_technology_business_paris_at_pstb_fr,Paris School of Technology & Business,true,company,1,0,contact,paris@pstb.fr,33612841124,,https://www.pstb.fr/?utm_source=diplomeos,,Paris 11e,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-paris_school_of_technology_business-12630,fr_FR,2025-03-20
school_cyber_management_school_paris_admission-cyber_at_groupe-gema_com,Cyber Management School - Paris,true,company,1,0,contact,admission-cyber@groupe-gema.com,33139711212,,https://www.cyber-management-school.com/?utm_source=diplomeos,,Paris,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-cyber_management_school_paris-12747,fr_FR,2025-03-20
school_cyber_management_school_lyon_admission-cyber_at_groupe-gema_com,Cyber Management School - Lyon,true,company,1,0,contact,admission-cyber@groupe-gema.com,33139711212,,https://www.cyber-management-school.com/?utm_source=diplomeos,,Lyon,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-cyber_management_school_lyon-12748,fr_FR,2025-03-20
school_cyber_management_school_lille_admission-cyber_at_groupe-gema_com,Cyber Management School - Lille,true,company,1,0,contact,admission-cyber@groupe-gema.com,33139711212,,https://www.cyber-management-school.com/ecole/nos-campus/lille/?utm_source=diplomeos,,Lille,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-cyber_management_school_lille-12749,fr_FR,2025-03-20
school_institut_de_relooking_international_admissions_at_institutderelooking_com,Institut De Relooking International,true,company,1,0,contact,admissions@institutderelooking.com,0141171225,,https://www.institutderelooking.com/?utm_source=diplomeo&utm_medium=fiche-ecole&utm_campaign=campagne-2023-2024-campus-paris&utm_content=texte-home?utm_source=diplomeos,,Paris 14e,,France,,,,,,Autre établissement d'enseignement,,"École,Diplomeo",,https://diplomeo.com/etablissement-institut_de_relooking_international-12757,fr_FR,2025-03-20
