id,name,is_company,company_type,customer_rank,supplier_rank,type,email,phone,mobile,website,street,city,zip,country_id,function,title,parent_id,user_id,team_id,industry_id,comment,tag_ids,vat,ref,lang,date
school_l_ecole_multimedia_service_communication_at_ecole-multimedia_com,L'École Multimédia,true,company,1,0,contact,service.communication@ecole-multimedia.com,33142785101,,Non trouvé,,Paris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-l_ecole_multimedia-7273,fr_FR,2025-03-20
school_digital_school_of_paris_contact_at_digitalschool_paris,Digital School of Paris,true,company,1,0,contact,contact@digitalschool.paris,33173433000,,https://www.digitalschool.paris/?utm_source=diplomeos,,Paris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-digital_school_of_paris-9877,fr_FR,2025-03-20
school_digital_college_paris_la_defense_contact_at_digital-college_fr,Digital College - Paris La Défense,true,company,1,0,contact,contact@digital-college.fr,33155230804,,https://digital-college.fr?utm_source=diplomeos,,Nanterre,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-digital_college_paris_la_defense-11366,fr_FR,2025-03-20
school_301_contact_at_301-digital_com,301,true,company,1,0,contact,contact@301-digital.com,33299148088,,https://www.301-digital.com/?utm_source=diplomeos,,Rennes,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-301-11775,fr_FR,2025-03-20
school_ynov_tech_business_paris_ouest_contact-paris_at_ynov_com,Ynov Tech & Business -  Paris Ouest,true,company,1,0,contact,contact-paris@ynov.com,0148070702,,https://www.ynov.com/formation/ynov-web-management/?utm_source=diplomeos,,Nanterre,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-ynov_tech_business_paris_ouest-12348,fr_FR,2025-03-20
school_iris_ecole_superieur_d_informatique_et_de_numerique_paris_iris_at_groupeipf_com,IRIS - Ecole Supérieur d'informatique et de Numérique - Paris,true,company,1,0,contact,iris@groupeipf.com,33155743099,,Non trouvé,,Paris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-iris_ecole_superieur_d_informatique_et_de_numerique_paris-4236,fr_FR,2025-03-20
school_institut_g4_marseille_contact_at_g-4_fr,Institut G4 - Marseille,true,company,1,0,contact,contact@g-4.fr,33811690000,,https://www.institut-g4.fr/?utm_source=diplomeos,,Marseille,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-institut_g4_marseille-4750,fr_FR,2025-03-20
school_eemi_ecole_europeenne_des_metiers_de_l_internet_paris_admission_at_eemi_com,EEMI - Ecole Européenne des Metiers de l'Internet - Paris,true,company,1,0,contact,admission@eemi.com,33767547625,,https://www.eemi.com/?utm_source=diplomeos,,Paris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-eemi_ecole_europeenne_des_metiers_de_l_internet_paris-7253,fr_FR,2025-03-20
school_l_ecitv_la_grande_ecole_du_digital_du_web_et_de_l_audiovisuel_en_alternance_admissions_at_eci,"L’ECITV, La Grande École du Digital, du Web et de l’Audiovisuel en alternance",true,company,1,0,contact,admissions@ecitv.fr,33144230045,,Non trouvé,,Paris 16e,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-l_ecitv_la_grande_ecole_du_digital_du_web_et_de_l_audiovisuel_en_alternance-7254,fr_FR,2025-03-20
school_digital_campus_bordeaux_bordeaux_at_digital-campus_fr,Digital Campus - Bordeaux,true,company,1,0,contact,bordeaux@digital-campus.fr,33518251828,,https://www.digital-campus.fr/ecole/bordeaux?utm_source=diplomeo?utm_source=diplomeos,,Bordeaux,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-digital_campus_bordeaux-7653,fr_FR,2025-03-20
school_institut_g4_lyon_contact_at_institut-g4_fr,Institut G4 - Lyon,true,company,1,0,contact,contact@institut-g4.fr,33811690000,,https://www.institut-g4.fr?utm_source=diplomeos,,Lyon,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-institut_g4_lyon-7660,fr_FR,2025-03-20
school_ipssi_paris_admissions_at_ecole-ipssi_com,IPSSI - Paris,true,company,1,0,contact,admissions@ecole-ipssi.com,33155432665,,https://ecole-ipssi.com/?utm_source=diplomeo&utm_medium=directory&utm_campaign=BRAND_pres_ipssi?utm_source=diplomeos,,Paris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-ipssi_paris-7842,fr_FR,2025-03-20
school_wis_lyon_lyon_at_wis-ecoles_com,WIS Lyon,true,company,1,0,contact,lyon@wis-ecoles.com,33609060628,,Non trouvé,,Lyon 9e,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_lyon-8063,fr_FR,2025-03-20
school_wis_bordeaux_bordeaux_at_wis-ecoles_com,WIS Bordeaux,true,company,1,0,contact,bordeaux@wis-ecoles.com,33556431313,,Non trouvé,,Bordeaux,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_bordeaux-8064,fr_FR,2025-03-20
school_wis_lille_lille_at_wis-ecoles_com,WIS Lille,true,company,1,0,contact,lille@wis-ecoles.com,33320343536,,https://www.wis-ecoles.com/?utm_source=diplomeo&utm_medium=Annuaire&utm_campaign=diplomeo_2024&utm_content=ANNUAIRE_diplomeo?utm_source=diplomeos,,Lille,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_lille-8065,fr_FR,2025-03-20
school_wis_nantes_nantes_at_wis-ecoles_com,WIS Nantes,true,company,1,0,contact,nantes@wis-ecoles.com,33240766087,,Non trouvé,,Nantes,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_nantes-8066,fr_FR,2025-03-20
school_mydigitalschool_paris_paris_at_mydigitalschool_com,MyDigitalSchool - Paris,true,company,1,0,contact,paris@mydigitalschool.com,33155070765,,Non trouvé,,Paris 11e,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-mydigitalschool_paris-9488,fr_FR,2025-03-20
school_ipssi_marne_la_vallee_admissions_at_ecole-ipssi_com,IPSSI - Marne-la-Vallée,true,company,1,0,contact,admissions@ecole-ipssi.com,33181807710,,https://ecole-ipssi.com/contact-ecole-informatique-web-design-graphique/marne-la-vallee/?utm_source=diplomeo&utm_medium=directory&utm_campaign=BRAND_pres_ipssi?utm_source=diplomeos,,Serris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-ipssi_marne_la_vallee-9927,fr_FR,2025-03-20
school_mydigitalschool_angers_angers_at_mydigitalschool_com,MyDigitalSchool - Angers,true,company,1,0,contact,angers@mydigitalschool.com,33252210038,,https://www.mydigitalschool.com/?utm_source=diplomeos,,Angers,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-mydigitalschool_angers-10177,fr_FR,2025-03-20
school_wis_montpellier_montpellier_at_wis-ecoles_com,WIS Montpellier,true,company,1,0,contact,montpellier@wis-ecoles.com,33467042001,,https://www.wis-ecoles.com/?utm_source=diplomeo&utm_medium=Annuaire&utm_campaign=diplomeo_2024&utm_content=ANNUAIRE_diplomeo?utm_source=diplomeos,,Montpellier,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_montpellier-11120,fr_FR,2025-03-20
school_mydigitalschool_saint_quentin_en_yvelines_stquentin_at_mydigitalschool_com,MyDigitalSchool - Saint-Quentin-en-Yvelines,true,company,1,0,contact,stquentin@mydigitalschool.com,0184270654,,https://www.mydigitalschool.com/saint-quentin-en-yvelines/contact?utm_source=diplomeos,,Montigny-le-Bretonneux,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-mydigitalschool_saint_quentin_en_yvelines-11405,fr_FR,2025-03-20
school_ipssi_saint_quentin_en_yvelines_admissions_at_ipssi-sqy_com,IPSSI - Saint-Quentin-en-Yvelines,true,company,1,0,contact,admissions@ipssi-sqy.com,0155432910,,https://ecole-ipssi.com/ecole-informatique/campus-saint-quentin-en-yvelines/?utm_source=diplomeo&utm_medium=directory&utm_campaign=BRAND_pres_sqy?utm_source=diplomeos,,Versailles,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-ipssi_saint_quentin_en_yvelines-11482,fr_FR,2025-03-20
school_wis_paris_paris_at_wis-ecoles_com,WIS Paris,true,company,1,0,contact,paris@wis-ecoles.com,33155900630,,https://www.wis-ecoles.com/?utm_source=diplomeo&utm_medium=Annuaire&utm_campaign=diplomeo_2024&utm_content=ANNUAIRE_diplomeo?utm_source=diplomeos,,Paris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_paris-11483,fr_FR,2025-03-20
school_wis_toulouse_eric_albert_at_toulouse-epsi_fr,WIS Toulouse,true,company,1,0,contact,eric.albert@toulouse-epsi.fr,0467042001,,Non trouvé,,Quint-Fonsegrives,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_toulouse-11484,fr_FR,2025-03-20
school_wis_grenoble_grenoble_at_wis-ecoles_com,WIS Grenoble,true,company,1,0,contact,grenoble@wis-ecoles.com,0458003890,,Non trouvé,,Saint-Martin-d'Hères,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-wis_grenoble-11485,fr_FR,2025-03-20
school_mydigitalschool_lyon_lyon_at_mydigitalschool_com,MyDigitalSchool - Lyon,true,company,1,0,contact,lyon@mydigitalschool.com,33472913631,,https://www.mydigitalschool.com/?utm_source=diplomeos,,Lyon,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-mydigitalschool_lyon-11582,fr_FR,2025-03-20
school_mydigitalschool_lille_lille_at_mydigitalschool_com,MyDigitalSchool - Lille,true,company,1,0,contact,lille@mydigitalschool.com,0366060696,,https://www.mydigitalschool.com/?utm_source=diplomeos,,Lille,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-mydigitalschool_lille-11653,fr_FR,2025-03-20
school_esgi_ecole_superieure_de_genie_informatique_lyon_admissions_esgi-lyon_at_eductive_fr,ESGI - ECOLE SUPERIEURE DE GENIE INFORMATIQUE - LYON,true,company,1,0,contact,admissions.esgi-lyon@eductive.fr,33426290106,,https://www.esgi.fr/campus-lyon.html?utm_source=diplomeos,,Lyon,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-esgi_ecole_superieure_de_genie_informatique_lyon-11689,fr_FR,2025-03-20
school_efficom_digital_school_paris_paris_at_efficom_fr,EFFICOM DIGITAL SCHOOL - PARIS,true,company,1,0,contact,paris@efficom.fr,0141171212,,https://www.efficom.fr/digital_school/?utm_source=diplomeos,,Paris,,France,,,,,,École de l'internet,,"École,Diplomeo",,https://diplomeo.com/etablissement-efficom_digital_school_paris-11710,fr_FR,2025-03-20
