id,name,is_company,company_type,customer_rank,supplier_rank,type,email,phone,mobile,website,street,city,zip,country_id,function,title,parent_id,user_id,team_id,industry_id,comment,tag_ids,vat,ref,lang,date
school_esiea_ingenieur_e_s_d_un_numerique_utile_laval_admissions_at_esiea_fr,"ESIEA, ingénieur·e·s d’un numérique utile - Laval",true,company,1,0,contact,admissions@esiea.fr,0182392500,,https://bit.ly/3Rw2Dsy?utm_source=diplomeos,,Laval,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-esiea_ingenieur_e_s_d_un_numerique_utile_laval-1848,fr_FR,2025-03-20
school_efrei_ecole_d_ingenieur_informatique_et_technologies_du_numerique_paris_admissions_at_efrei_f,Efrei - Ecole d'ingénieur - Informatique et technologies du numérique - Paris,true,company,1,0,contact,admissions@efrei.fr,33188289001,,Non trouvé,,Paris,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-efrei_ecole_d_ingenieur_informatique_et_technologies_du_numerique_paris-2384,fr_FR,2025-03-20
school_ecole_d_ingenieurs_de_purpan_communication_at_purpan_fr,École d’Ingénieurs de PURPAN,true,company,1,0,contact,communication@purpan.fr,33561153030,,Non trouvé,,Toulouse,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_d_ingenieurs_de_purpan-2390,fr_FR,2025-03-20
school_epf_paris_cachan_communication_at_epf_fr,EPF - Paris Cachan,true,company,1,0,contact,communication@epf.fr,33141130151,,https://www.epf.fr/?utm_source=diplomeo&utm_medium=page_ecole&utm_campaign=2425_Ref?utm_source=diplomeos,,Cachan,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-epf_paris_cachan-7812,fr_FR,2025-03-20
school_esiea_ingenieur_e_s_d_un_numerique_utile_paris_ivry_sur_seine_admissions_at_esiea_fr,"ESIEA, ingénieur·e·s d’un numérique utile - Paris / Ivry-sur-Seine",true,company,1,0,contact,admissions@esiea.fr,0182392500,,https://bit.ly/3yZzJd5?utm_source=diplomeos,,Ivry-sur-Seine,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-esiea_ingenieur_e_s_d_un_numerique_utile_paris_ivry_sur_seine-10725,fr_FR,2025-03-20
school_itii_bourgogne_campus_d_auxerre_contact_at_itiibourgogne_com,ITII Bourgogne - Campus d'Auxerre,true,company,1,0,contact,contact@itiibourgogne.com,33386492618,,Non trouvé,,Auxerre,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-itii_bourgogne_campus_d_auxerre-1126,fr_FR,2025-03-20
school_esitc_ecole_superieure_d_ingenieurs_des_travaux_de_la_construction_de_paris_contact_at_esitc-,ESITC - Ecole supérieure d'Ingénieurs des Travaux de la Construction de Paris,true,company,1,0,contact,contact@esitc-paris.fr,33181801515,,Non trouvé,,Arcueil,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-esitc_ecole_superieure_d_ingenieurs_des_travaux_de_la_construction_de_paris-1851,fr_FR,2025-03-20
school_enim_ecole_nationale_d_ingenieurs_de_metz_enim-communication-contact_at_univ-lorraine_fr,ENIM - Ecole nationale d'ingénieurs de Metz,true,company,1,0,contact,enim-communication-contact@univ-lorraine.fr,33372748700,,https://enim.univ-lorraine.fr/?utm_source=diplomeos,,Metz,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-enim_ecole_nationale_d_ingenieurs_de_metz-2214,fr_FR,2025-03-20
school_esa_paris_ecole_superieure_des_agricultures_info-orientation_at_groupe-esa_com,ESA Paris (Ecole Supérieure des Agricultures),true,company,1,0,contact,info-orientation@groupe-esa.com,33241235555,,Non trouvé,,Guyancourt,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-esa_paris_ecole_superieure_des_agricultures-2937,fr_FR,2025-03-20
school_epf_troyes_communication_at_epf_fr,EPF - Troyes,true,company,1,0,contact,communication@epf.fr,33325707719,,Non trouvé,,Troyes,,France,,,,,,École d'ingénieurs,,"École,Diplomeo",,https://diplomeo.com/etablissement-epf_troyes-7811,fr_FR,2025-03-20
