id,name,is_company,company_type,customer_rank,supplier_rank,type,email,phone,mobile,website,street,city,zip,country_id,function,title,parent_id,user_id,team_id,industry_id,comment,tag_ids,vat,ref,lang,date
school_luxury_hotelschool_paris_admissions_at_lh_schools,Luxury Hotelschool Paris,true,company,1,0,contact,admissions@lh.schools,33147313939,,https://www.luxuryhotelschool.fr?utm_source=diplomeos,,Paris,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-luxury_hotelschool_paris-1666,fr_FR,2025-03-20
school_ecole_superieure_de_commerce_et_de_management_specialisee_tourisme_contact_at_escaet_fr,Ecole supérieure de commerce et de management spécialisée Tourisme,true,company,1,0,contact,contact@escaet.fr,33442966497,,Non trouvé,,Aix-en-Provence,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_superieure_de_commerce_et_de_management_specialisee_tourisme-1949,fr_FR,2025-03-20
school_ecole_internationale_tunon_montpellier_montpellier_at_ecoletunon_com,École Internationale Tunon - Montpellier,true,company,1,0,contact,montpellier@ecoletunon.com,33467581108,,https://www.ecole-tunon.com/?utm_source=diplomeos,,Montpellier,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_internationale_tunon_montpellier-2302,fr_FR,2025-03-20
school_vatel_campus_les_chartrons_bordeaux_c_sauvey_at_vatel_fr,Vatel Campus les « Chartrons » Bordeaux,true,company,1,0,contact,c.sauvey@vatel.fr,33556010175,,https://www.vatel.fr/fr/ecole-hoteliere-bordeaux/presentation-vatel-bordeaux?utm_source=diplomeo&utm_medium=lien&utm_campaign=page_campus_chartrons?utm_source=diplomeos,,Bordeaux,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-vatel_campus_les_chartrons_bordeaux-4056,fr_FR,2025-03-20
school_institut_lyfe_management_en_arts_culinaires_hotellerie_candidature_at_institutlyfe_com,"Institut Lyfe, Management en Arts Culinaires & Hôtellerie",true,company,1,0,contact,candidature@institutlyfe.com,330487633838,,https://www.institutlyfe.com/?utm_source=diplomeo&utm_medium=referencement?utm_source=diplomeos,,Écully,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-institut_lyfe_management_en_arts_culinaires_hotellerie-4583,fr_FR,2025-03-20
school_ecole_de_savignac_admissions_at_ecole-de-savignac_com,Ecole de Savignac,true,company,1,0,contact,admissions@ecole-de-savignac.com,33553050811,,Non trouvé,,Savignac-les-Églises,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-ecole_de_savignac-9603,fr_FR,2025-03-20
school_esg_tourisme_admissions_at_esg-tourisme_com,ESG Tourisme,true,company,1,0,contact,admissions@esg-tourisme.com,33186479365,,https://www.esg-tourisme.com/?utm_source=diplomeos,,Paris,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-esg_tourisme-11878,fr_FR,2025-03-20
school_htbs_brest_service_admissions_at_brest-opencampus_com,HTBS - Brest,true,company,1,0,contact,service.admissions@brest-opencampus.com,0298492299,,https://brest-opencampus.com/?utm_source=diplomeos,,Brest,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-htbs_brest-12053,fr_FR,2025-03-20
school_efht_paris_etudiant_at_efht_fr,EFHT Paris,true,company,1,0,contact,etudiant@efht.fr,33145262625,,https://www.efht.fr/?utm_source=diplomeos,,Paris,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-efht_paris-12124,fr_FR,2025-03-20
school_cmh_centre_de_management_hotelier_international_paris_info_at_cmh-paris_fr,CMH - Centre de Management Hôtelier International Paris,true,company,1,0,contact,info@cmh-paris.fr,0145265928,,https://cmh-academy.com/?utm_source=diplomeo&utm_medium=referral&utm_campaign=minisite_paris?utm_source=diplomeos,,Paris,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-cmh_centre_de_management_hotelier_international_paris-12583,fr_FR,2025-03-20
school_asteria_rungis_contact_at_asteria-bs_com,Asteria - Rungis,true,company,1,0,contact,contact@asteria-bs.com,33185011696,,https://info.asteria-business-school.com/asteria-diplomeo-site/?utm_source=diplomeos,,Chevilly-Larue,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-asteria_rungis-12592,fr_FR,2025-03-20
school_asteria_strasbourg_contact_at_asteria-bs_com,Asteria - Strasbourg,true,company,1,0,contact,contact@asteria-bs.com,33185011696,,https://info.asteria-business-school.com/asteria-diplomeo-site/?utm_source=diplomeos,,Schiltigheim,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-asteria_strasbourg-12608,fr_FR,2025-03-20
school_htbs_angers_service_admissions_at_angers_globalopencampus_com,HTBS - Angers,true,company,1,0,contact,service.admissions@angers.globalopencampus.com,33253577464,,https://htbs.fr/?utm_source=diplomeos,,Trélazé,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-htbs_angers-22781,fr_FR,2025-03-20
school_htbs_caen_service_admissions_at_globalopencampus_com,HTBS - Caen,true,company,1,0,contact,service.admissions@globalopencampus.com,0626431960,,https://htbs.fr/?utm_source=diplomeos,,Saint-Contest,,France,,,,,,École hôtelière,,"École,Diplomeo",,https://diplomeo.com/etablissement-htbs_caen-22782,fr_FR,2025-03-20
